update_idx,run_label,oversight_prob,t_generate_and_process_batch,t_full_step,global_step,avg_unseen_or_unfinished_gate,avg_seen_diamond_gate,avg_seen_ghost_gate,policy_loss,value_loss,gate_loss,entropy_bonus,loss,avg_action_prob,avg_return,avg_gate_openness,reached_diamond_seen,reached_ghost_seen,reached_diamond_unseen,reached_ghost_unseen,n_complete_eps,complete_ep_len,run_id
0,routing,0.05,0.5263581275939941,0.809067964553833,16384,0.5014063119888306,0.5017156600952148,0.5020414590835571,4.630785942077637,14.012411117553711,0.006930123548954725,-0.1386248916387558,18.51150131225586,0.2500219941139221,3.3347232341766357,0.49779728055000305,0.027576197387518143,0.026124818577648767,0.4629898403483309,0.4833091436865022,689,9.750362844702467,911009
1,routing,0.05,0.14718866348266602,0.1736302375793457,32768,0.5016423463821411,0.501696765422821,0.502625048160553,4.394416332244873,13.387393951416016,0.006951923947781324,-0.13862504065036774,17.65013885498047,0.25004684925079346,3.1665661334991455,0.4977063834667206,0.01288404360753221,0.019821605550049554,0.33102081268582756,0.31813676907829536,1009,18.65708622398414,911009
2,routing,0.05,0.13982534408569336,0.1654965877532959,49152,0.5014875531196594,0.501537024974823,0.5021753907203674,4.09267520904541,12.48233413696289,0.006953014526516199,-0.138625368475914,16.443334579467773,0.2499975860118866,2.9515457153320312,0.49776721000671387,0.017410228509249184,0.02176278563656148,0.3340587595212187,0.33514689880304677,919,18.48639825897715,911009
3,routing,0.05,0.13918542861938477,0.16384243965148926,65536,0.5013495087623596,0.5008518099784851,0.5008450150489807,4.054863929748535,12.438892364501953,0.006928347982466221,-0.1386255919933319,16.362056732177734,0.25001266598701477,2.9259369373321533,0.49786609411239624,0.021181716833890748,0.013377926421404682,0.33221850613154963,0.34782608695652173,897,18.41917502787068,911009
4,routing,0.05,0.13962125778198242,0.1641554832458496,81920,0.501202404499054,0.5006158947944641,0.5011147856712341,4.294074058532715,13.192435264587402,0.006935613229870796,-0.13862553238868713,17.35481834411621,0.2500145137310028,3.1016428470611572,0.4979255199432373,0.023835319609967497,0.018418201516793065,0.3466955579631636,0.3553629469122427,923,17.71614301191766,911009
5,routing,0.05,0.14360690116882324,0.16976523399353027,98304,0.5011968612670898,0.5010074973106384,0.5016943216323853,4.315310478210449,13.281402587890625,0.0069367787800729275,-0.13862557709217072,17.465024948120117,0.24999266862869263,3.118652105331421,0.4979282021522522,0.02748414376321353,0.024312896405919663,0.3308668076109937,0.3678646934460888,946,17.354122621564482,911009
6,routing,0.05,0.14075398445129395,0.165177583694458,114688,0.5011647939682007,0.5022147297859192,0.5014014840126038,4.407191753387451,13.627243041992188,0.006931797601282597,-0.13862572610378265,17.902740478515625,0.2500183582305908,3.1865108013153076,0.4979603886604309,0.018367346938775512,0.02857142857142857,0.38877551020408163,0.32142857142857145,980,16.896938775510204,911009
7,routing,0.05,0.14017486572265625,0.16418051719665527,131072,0.5010967254638672,0.5016796588897705,0.5015634298324585,3.850046157836914,11.904584884643555,0.00693782651796937,-0.13862566649913788,15.622942924499512,0.2500232756137848,2.7871055603027344,0.4979454278945923,0.016853932584269662,0.020224719101123594,0.3415730337078652,0.34831460674157305,890,17.924719101123596,911009
8,routing,0.05,0.14612579345703125,0.17403936386108398,147456,0.5011168122291565,0.5013318657875061,0.5011814832687378,4.030772686004639,12.388020515441895,0.006925555411726236,-0.13862572610378265,16.287092208862305,0.25002896785736084,2.920170783996582,0.49795418977737427,0.016008537886873,0.013874066168623266,0.31590181430096054,0.3649946638207044,937,18.036286019210245,911009
9,routing,0.05,0.16065692901611328,0.18540668487548828,163840,0.5010161995887756,0.5013805031776428,0.5010628700256348,4.1638994216918945,12.803963661193848,0.006923246197402477,-0.13862566649913788,16.83616065979004,0.25002235174179077,3.017756938934326,0.4980415999889374,0.027114967462039046,0.02386117136659436,0.32537960954446854,0.35683297180043383,922,17.650759219088936,911009
10,routing,0.05,0.1424241065979004,0.16684818267822266,180224,0.5011391043663025,0.5015207529067993,0.5005690455436707,4.040618419647217,12.4256591796875,0.0069323512725532055,-0.1386256068944931,16.334585189819336,0.25003382563591003,2.931767225265503,0.4979889988899231,0.016286644951140065,0.02714440825190011,0.3583061889250814,0.3257328990228013,921,17.578718783930512,911009
11,routing,0.05,0.13827896118164062,0.16270661354064941,196608,0.5009601712226868,0.5013071894645691,0.5002233982086182,4.0038862228393555,12.367454528808594,0.006920668296515942,-0.13862556219100952,16.239635467529297,0.25002098083496094,2.9079902172088623,0.4980406165122986,0.011752136752136752,0.0202991452991453,0.3611111111111111,0.3386752136752137,936,17.326923076923077,911009
12,routing,0.05,0.14425253868103027,0.17034125328063965,212992,0.5009332299232483,0.501207709312439,0.5009086728096008,4.025944709777832,12.433812141418457,0.006927855312824249,-0.13862548768520355,16.32805824279785,0.25000858306884766,2.925750255584717,0.4980366826057434,0.017204301075268817,0.015053763440860216,0.3419354838709677,0.35376344086021505,930,17.796774193548387,911009
13,routing,0.05,0.1406564712524414,0.16489672660827637,229376,0.5009037256240845,0.5010853409767151,0.5009481310844421,4.022213935852051,12.430033683776855,0.0069293552078306675,-0.13862544298171997,16.3205509185791,0.2500433921813965,2.9256997108459473,0.49806177616119385,0.021715526601520086,0.01737242128121607,0.32247557003257327,0.36264929424538545,921,17.90445168295331,911009
14,routing,0.05,0.13900279998779297,0.1636350154876709,245760,0.5008677840232849,0.5011540651321411,0.5001543760299683,3.9772682189941406,12.350044250488281,0.006924650631844997,-0.13862544298171997,16.19561195373535,0.25003254413604736,2.8959877490997314,0.4980219006538391,0.012114537444933921,0.01762114537444934,0.3623348017621145,0.3370044052863436,908,17.84361233480176,911009
15,routing,0.05,0.14177250862121582,0.16614985466003418,262144,0.5008062720298767,0.49977588653564453,0.5001040101051331,3.9812355041503906,12.350311279296875,0.006934949662536383,-0.13862530887126923,16.19985580444336,0.25000473856925964,2.9006521701812744,0.4980350136756897,0.014145810663764961,0.008705114254624592,0.352557127312296,0.36126224156692055,919,17.51468988030468,911009
16,routing,0.05,0.14496755599975586,0.16978073120117188,278528,0.5008013248443604,0.501226007938385,0.5013747811317444,4.507404804229736,13.8986177444458,0.006940141320228577,-0.13862523436546326,18.274337768554688,0.25002413988113403,3.2832140922546387,0.4980277717113495,0.021169354838709676,0.019153225806451613,0.36794354838709675,0.34375,992,17.315524193548388,911009
17,routing,0.05,0.13734722137451172,0.1614670753479004,294912,0.5008050203323364,0.500606119632721,0.5004888772964478,4.039727210998535,12.440043449401855,0.00693369610235095,-0.1386251151561737,16.348079681396484,0.2500253915786743,2.947244167327881,0.49804002046585083,0.024526198439241916,0.02564102564102564,0.326644370122631,0.34894091415830547,897,17.99665551839465,911009
18,routing,0.05,0.13805103302001953,0.1621229648590088,311296,0.500614583492279,0.5002946257591248,0.500340461730957,3.84266996383667,11.889628410339355,0.006933496333658695,-0.1386251300573349,15.600605964660645,0.24999657273292542,2.807356834411621,0.49806922674179077,0.01864035087719298,0.027412280701754384,0.34539473684210525,0.3157894736842105,912,17.967105263157894,911009
19,routing,0.05,0.1380157470703125,0.16201138496398926,327680,0.5004959106445312,0.4997592866420746,0.500484824180603,3.7880921363830566,11.802560806274414,0.006939856801182032,-0.13862504065036774,15.458967208862305,0.2500230669975281,2.7698020935058594,0.4980888068675995,0.014332965821389196,0.025358324145534728,0.31091510474090406,0.36604189636163176,907,17.998897464167584,911009
20,routing,0.05,0.13872814178466797,0.16243243217468262,344064,0.5004497170448303,0.5005737543106079,0.5000419020652771,4.159937858581543,12.848596572875977,0.006925922352820635,-0.13862477242946625,16.876834869384766,0.25003954768180847,3.0416359901428223,0.49811089038848877,0.01812366737739872,0.019189765458422176,0.3400852878464819,0.3699360341151386,938,17.252665245202557,911009
21,routing,0.05,0.14040446281433105,0.16482996940612793,360448,0.5002709031105042,0.5003899335861206,0.49956879019737244,4.05026912689209,12.564986228942871,0.006923246663063765,-0.13862477242946625,16.48355484008789,0.2500254809856415,2.965965747833252,0.49812984466552734,0.019148936170212766,0.022340425531914895,0.3351063829787234,0.3574468085106383,940,17.470212765957445,911009
22,routing,0.05,0.13990402221679688,0.1640186309814453,376832,0.5000426173210144,0.5016608834266663,0.500347912311554,4.295112133026123,13.212729454040527,0.006916755810379982,-0.13862478733062744,17.37613296508789,0.2500181794166565,3.1448206901550293,0.49809229373931885,0.019271948608137045,0.013918629550321198,0.3468950749464668,0.3554603854389722,934,17.974304068522486,911009
