update_idx,run_label,oversight_prob,t_generate_and_process_batch,t_full_step,global_step,policy_loss,value_loss,entropy_bonus,loss,avg_action_prob,avg_return,reached_diamond_seen,reached_ghost_seen,reached_diamond_unseen,reached_ghost_unseen,n_complete_eps,complete_ep_len,run_id
0,naive_outcomes,0.05,0.9113428592681885,1.4122884273529053,16384,0.4700950086116791,0.1462279111146927,0.13861989974975586,0.4777030348777771,0.25009986758232117,0.3325139880180359,0.029453015427769985,0.023842917251051893,0.4586255259467041,0.48807854137447404,713,9.789621318373072,99344
1,naive_outcomes,0.05,0.2097935676574707,0.21812653541564941,32768,0.41782331466674805,0.134031742811203,0.13861975073814392,0.4132353365421295,0.25008267164230347,0.295812726020813,0.012720156555772993,0.015655577299412915,0.34442270058708413,0.31604696673189825,1022,18.332681017612526,99344
2,naive_outcomes,0.05,0.17856764793395996,0.18679451942443848,49152,0.40108585357666016,0.12911492586135864,0.1386192888021469,0.3915814757347107,0.2501019239425659,0.28565821051597595,0.016985138004246284,0.013800424628450107,0.37154989384288745,0.3322717622080679,942,17.643312101910826,99344
3,naive_outcomes,0.05,0.17735934257507324,0.18550992012023926,65536,0.41208991408348083,0.1323866844177246,0.13861949741840363,0.4058571457862854,0.25007009506225586,0.2960258424282074,0.024043715846994537,0.019672131147540985,0.346448087431694,0.3475409836065574,915,18.250273224043717,99344
4,naive_outcomes,0.05,0.1714625358581543,0.17928123474121094,81920,0.38239896297454834,0.12365085631608963,0.1386193484067917,0.3674304485321045,0.25004059076309204,0.2762526571750641,0.022900763358778626,0.017448200654307525,0.3456924754634678,0.3293347873500545,917,18.22246455834242,99344
5,naive_outcomes,0.05,0.1992969512939453,0.20785284042358398,98304,0.36873355507850647,0.12136722356081009,0.13861940801143646,0.3514813780784607,0.25003963708877563,0.2679101526737213,0.011037527593818985,0.02097130242825607,0.34216335540838855,0.3509933774834437,906,17.83222958057395,99344
6,naive_outcomes,0.05,0.17966794967651367,0.1876521110534668,114688,0.3788110017776489,0.12261906266212463,0.13861942291259766,0.3628106117248535,0.25006967782974243,0.2770872414112091,0.01737242128121607,0.018458197611292075,0.3311617806731813,0.36373507057546145,921,17.566775244299674,99344
7,naive_outcomes,0.05,0.18137383460998535,0.18938660621643066,131072,0.3734068274497986,0.12223339080810547,0.13861951231956482,0.35702070593833923,0.250125527381897,0.27554255723953247,0.016357688113413305,0.017448200654307525,0.3478735005452563,0.33805888767720826,917,18.07197382769902,99344
8,naive_outcomes,0.05,0.17115068435668945,0.17948293685913086,147456,0.36689674854278564,0.11974357813596725,0.1386195719242096,0.3480207622051239,0.25007832050323486,0.272325336933136,0.021111111111111112,0.017777777777777778,0.3466666666666667,0.3433333333333333,900,17.88,99344
9,naive_outcomes,0.05,0.17168235778808594,0.17935824394226074,163840,0.4003843069076538,0.13357847929000854,0.1386195868253708,0.39534318447113037,0.2500569224357605,0.2985249161720276,0.022198731501057084,0.024312896405919663,0.3668076109936575,0.3276955602536998,946,17.708245243128964,99344
10,naive_outcomes,0.05,0.1856534481048584,0.19481492042541504,180224,0.37496694922447205,0.12131042778491974,0.138619527220726,0.35765784978866577,0.2500452399253845,0.28125497698783875,0.023411371237458192,0.012263099219620958,0.3835005574136009,0.31438127090301005,897,17.863991081382387,99344
11,naive_outcomes,0.05,0.19969725608825684,0.2087409496307373,196608,0.36306995153427124,0.12157300859689713,0.13861940801143646,0.3460235595703125,0.2500593662261963,0.27489879727363586,0.01365546218487395,0.022058823529411766,0.33613445378151263,0.3434873949579832,952,17.65861344537815,99344
12,naive_outcomes,0.05,0.22092795372009277,0.23026227951049805,212992,0.3779909610748291,0.12328891456127167,0.13861896097660065,0.3626609444618225,0.250055730342865,0.2877888083457947,0.029258098223615466,0.018808777429467086,0.34169278996865204,0.35841170323928945,957,16.87042842215256,99344
13,naive_outcomes,0.05,0.1340043544769287,0.1412062644958496,229376,0.37541812658309937,0.12580431997776031,0.13861925899982452,0.36260318756103516,0.25006788969039917,0.28780364990234375,0.01950162513542795,0.021668472372697724,0.34994582881906827,0.3531960996749729,923,17.864572047670638,99344
14,naive_outcomes,0.05,0.13692092895507812,0.14335966110229492,245760,0.37946486473083496,0.12422305345535278,0.13861899077892303,0.3650689125061035,0.25006407499313354,0.2918926477432251,0.016574585635359115,0.014364640883977901,0.3259668508287293,0.3624309392265193,905,18.41325966850829,99344
15,naive_outcomes,0.05,0.14589190483093262,0.15254831314086914,262144,0.3339026868343353,0.11203023791313171,0.13861913979053497,0.30731379985809326,0.2500697374343872,0.26134979724884033,0.016910935738444193,0.02254791431792559,0.35174746335963925,0.3055242390078918,887,18.356257046223224,99344
16,naive_outcomes,0.05,0.13480305671691895,0.14146637916564941,278528,0.3830510377883911,0.12445148825645447,0.13861899077892303,0.36888355016708374,0.2500538229942322,0.29894137382507324,0.022900763358778626,0.011995637949836423,0.3489640130861505,0.3489640130861505,917,17.93347873500545,99344
17,naive_outcomes,0.05,0.1296842098236084,0.13624119758605957,294912,0.34424009919166565,0.11761385947465897,0.13861921429634094,0.3232347369194031,0.2500520944595337,0.2720988988876343,0.012181616832779624,0.021040974529346623,0.3654485049833887,0.33111849390919157,903,17.685492801771872,99344
18,naive_outcomes,0.05,0.1308436393737793,0.13736200332641602,311296,0.3341757655143738,0.11520174145698547,0.13861894607543945,0.3107585608959198,0.2500947117805481,0.2665296196937561,0.015151515151515152,0.022727272727272728,0.3593073593073593,0.32575757575757575,924,17.667748917748916,99344
19,naive_outcomes,0.05,0.13658928871154785,0.14307689666748047,327680,0.3299356698989868,0.11358775198459625,0.13861902058124542,0.30490440130233765,0.25003117322921753,0.26696059107780457,0.020342612419700215,0.019271948608137045,0.341541755888651,0.3297644539614561,934,17.79764453961456,99344
20,naive_outcomes,0.05,0.1336057186126709,0.14007878303527832,344064,0.339041143655777,0.11525535583496094,0.1386188268661499,0.315677672624588,0.2500547170639038,0.27443158626556396,0.013043478260869565,0.015217391304347827,0.34456521739130436,0.3532608695652174,920,17.668478260869566,99344
21,naive_outcomes,0.05,0.13068366050720215,0.13696599006652832,360448,0.3544875979423523,0.11973538994789124,0.13861876726150513,0.3356042206287384,0.25002676248550415,0.2870315909385681,0.02275189599133261,0.01950162513542795,0.3412784398699892,0.3607800650054171,923,17.69122426868906,99344
22,naive_outcomes,0.05,0.13497257232666016,0.14159297943115234,376832,0.3643597364425659,0.1266493946313858,0.1386188119649887,0.3523902893066406,0.250063955783844,0.29661357402801514,0.01964839710444674,0.025853154084798345,0.344364012409514,0.36297828335056875,967,17.195449844881075,99344
