update_idx,run_label,oversight_prob,t_generate_and_process_batch,t_full_step,global_step,policy_loss,value_loss,entropy_bonus,loss,avg_action_prob,avg_return,reached_diamond_seen,reached_ghost_seen,reached_diamond_unseen,reached_ghost_unseen,n_complete_eps,complete_ep_len,run_id
27,naive_outcomes,0.3,0.14189934730529785,0.14848852157592773,458752,0.24704283475875854,0.11329875886440277,0.13861773908138275,0.22172386944293976,0.2500271797180176,0.22168982028961182,0.09183673469387756,0.08616780045351474,0.2743764172335601,0.28458049886621317,882,17.799319727891156,281705
28,naive_outcomes,0.3,0.14215564727783203,0.14868712425231934,475136,0.22489677369594574,0.11743318289518356,0.13861814141273499,0.20371180772781372,0.25008711218833923,0.20641514658927917,0.09259259259259259,0.11002178649237472,0.2625272331154684,0.26143790849673204,918,18.14814814814815,281705
29,naive_outcomes,0.3,0.14360666275024414,0.15013408660888672,491520,0.20654354989528656,0.11876198649406433,0.13861851394176483,0.18668700754642487,0.25006216764450073,0.19434165954589844,0.11567567567567567,0.1308108108108108,0.2627027027027027,0.22378378378378377,925,17.70918918918919,281705
30,naive_outcomes,0.3,0.1459217071533203,0.15272808074951172,507904,0.20592176914215088,0.11425956338644028,0.13861849904060364,0.18156284093856812,0.2500671446323395,0.1971321851015091,0.10232067510548523,0.10443037974683544,0.2668776371308017,0.25316455696202533,948,17.286919831223628,281705
31,naive_outcomes,0.3,0.1520366668701172,0.16085290908813477,524288,0.2113891839981079,0.1192426085472107,0.13861897587776184,0.19201281666755676,0.2500799298286438,0.20390480756759644,0.10278372591006424,0.11241970021413276,0.2633832976445396,0.25160599571734477,934,17.778372591006423,281705
32,naive_outcomes,0.3,0.16177797317504883,0.16843223571777344,540672,0.21369606256484985,0.11481043696403503,0.13861876726150513,0.18988773226737976,0.2500920295715332,0.20629355311393738,0.11521739130434783,0.10652173913043478,0.2467391304347826,0.25869565217391305,920,17.746739130434783,281705
33,naive_outcomes,0.3,0.14536190032958984,0.15212440490722656,557056,0.24615301191806793,0.1272280216217041,0.1386193037033081,0.23476171493530273,0.2500568628311157,0.23126037418842316,0.12654320987654322,0.1111111111111111,0.2839506172839506,0.23353909465020575,972,17.14814814814815,281705
34,naive_outcomes,0.3,0.14710760116577148,0.15373897552490234,573440,0.20802408456802368,0.11882626265287399,0.1386195719242096,0.18823078274726868,0.2500114440917969,0.20543348789215088,0.11147186147186147,0.11255411255411256,0.2683982683982684,0.2564935064935065,924,17.245670995670995,281705
35,naive_outcomes,0.3,0.14925718307495117,0.1560513973236084,589824,0.2309054732322693,0.11965779960155487,0.13861969113349915,0.2119435966014862,0.25005367398262024,0.2246830016374588,0.09650053022269353,0.10286320254506894,0.25344644750795337,0.29056203605514314,943,17.476139978791092,281705
36,naive_outcomes,0.3,0.14480972290039062,0.15152716636657715,606208,0.1730138659477234,0.11055305600166321,0.13861963152885437,0.14494729042053223,0.2500454783439636,0.18489107489585876,0.10755148741418764,0.12471395881006865,0.2494279176201373,0.23569794050343248,874,18.324942791762012,281705
37,naive_outcomes,0.3,0.14706897735595703,0.15350842475891113,622592,0.21346470713615417,0.12471400201320648,0.1386195421218872,0.19955915212631226,0.25009921193122864,0.21632683277130127,0.10306122448979592,0.10306122448979592,0.26326530612244897,0.28061224489795916,980,17.087755102040816,281705
38,naive_outcomes,0.3,0.1647045612335205,0.17119479179382324,638976,0.20814485847949982,0.11813926696777344,0.1386198252439499,0.18766428530216217,0.25000640749931335,0.2138109803199768,0.10759493670886076,0.11286919831223628,0.2668776371308017,0.25843881856540085,948,17.119198312236286,281705
39,naive_outcomes,0.3,0.14405417442321777,0.15076065063476562,655360,0.1820129007101059,0.11496064066886902,0.13861997425556183,0.1583535522222519,0.25002747774124146,0.1967344880104065,0.11349036402569593,0.11134903640256959,0.2623126338329764,0.2398286937901499,934,17.701284796573876,281705
40,naive_outcomes,0.3,0.14438414573669434,0.15091657638549805,671744,0.1920819878578186,0.11339753121137619,0.13862037658691406,0.16685914993286133,0.2500523328781128,0.20634377002716064,0.09533898305084745,0.11758474576271187,0.2510593220338983,0.2531779661016949,944,17.783898305084747,281705
41,naive_outcomes,0.3,0.14300203323364258,0.1496741771697998,688128,0.17923372983932495,0.10785507410764694,0.13861992955207825,0.14846888184547424,0.25004640221595764,0.1998959481716156,0.09860788863109049,0.10440835266821345,0.2505800464037123,0.24361948955916474,862,19.034802784222737,281705
42,naive_outcomes,0.3,0.14033246040344238,0.14665985107421875,704512,0.2022881805896759,0.1143670305609703,0.13862040638923645,0.17803481221199036,0.2500408887863159,0.21908195316791534,0.1193058568329718,0.09436008676789588,0.272234273318872,0.24945770065075923,922,17.608459869848158,281705
43,naive_outcomes,0.3,0.1400165557861328,0.1463603973388672,720896,0.17623719573020935,0.11545964330434799,0.13862024247646332,0.15307660400867462,0.2500338852405548,0.2033134400844574,0.12048192771084337,0.10295728368017525,0.2343921139101862,0.276013143483023,913,17.835706462212485,281705
44,naive_outcomes,0.3,0.15866613388061523,0.16734719276428223,737280,0.17983214557170868,0.10860133171081543,0.1386202722787857,0.1498132199048996,0.25005871057510376,0.20719656348228455,0.1019522776572668,0.1052060737527115,0.25162689804772237,0.2613882863340564,922,17.594360086767896,281705
45,naive_outcomes,0.3,0.14984393119812012,0.15645194053649902,753664,0.1587139070034027,0.10735037922859192,0.13862012326717377,0.12744416296482086,0.2501193881034851,0.19389626383781433,0.1106145251396648,0.10949720670391061,0.24134078212290502,0.27150837988826815,895,17.822346368715085,281705
46,naive_outcomes,0.3,0.1418757438659668,0.14825797080993652,770048,0.188243106007576,0.11772464960813522,0.13862036168575287,0.16734738647937775,0.2500690221786499,0.2183167040348053,0.10421052631578948,0.1168421052631579,0.25684210526315787,0.2673684210526316,950,17.442105263157895,281705
47,naive_outcomes,0.3,0.14533495903015137,0.1517493724822998,786432,0.16725358366966248,0.1128423884510994,0.13862018287181854,0.14147578179836273,0.25004011392593384,0.20518621802330017,0.11169102296450939,0.12108559498956159,0.2609603340292276,0.2453027139874739,958,17.25678496868476,281705
48,naive_outcomes,0.3,0.1424574851989746,0.1489107608795166,802816,0.14612694084644318,0.10713788866996765,0.13861995935440063,0.11464488506317139,0.2500144839286804,0.19276893138885498,0.10033444816053512,0.11259754738015608,0.2508361204013378,0.25418060200668896,897,18.162764771460424,281705
49,naive_outcomes,0.3,0.14362597465515137,0.15007638931274414,819200,0.18199937045574188,0.11470003426074982,0.13861991465091705,0.15807949006557465,0.25002381205558777,0.22140976786613464,0.11689691817215728,0.10839532412327312,0.22848034006376194,0.2858660998937301,941,17.600425079702443,281705
50,naive_outcomes,0.3,0.14763092994689941,0.15423274040222168,835584,0.15994906425476074,0.10587184131145477,0.1386200487613678,0.1272008717060089,0.2500438094139099,0.20884005725383759,0.10596026490066225,0.09161147902869757,0.27704194260485654,0.24503311258278146,906,17.9878587196468,281705
51,naive_outcomes,0.3,0.16286182403564453,0.16923308372497559,851968,0.20443665981292725,0.11577703058719635,0.13861975073814392,0.18159392476081848,0.25003939867019653,0.24353811144828796,0.11228813559322035,0.09533898305084745,0.2595338983050847,0.2828389830508475,944,17.56779661016949,281705
52,naive_outcomes,0.3,0.144545316696167,0.15104269981384277,868352,0.15362542867660522,0.11243931949138641,0.138619527220726,0.12744523584842682,0.25007665157318115,0.20830382406711578,0.10764262648008611,0.116254036598493,0.23896663078579117,0.27879440258342303,929,17.617868675995695,281705
53,naive_outcomes,0.3,0.14674639701843262,0.15331363677978516,884736,0.17426645755767822,0.1119704395532608,0.13861989974975586,0.14761698246002197,0.2500362992286682,0.2249947190284729,0.1298283261802575,0.10193133047210301,0.2532188841201717,0.259656652360515,932,17.423819742489272,281705
54,naive_outcomes,0.3,0.14789152145385742,0.1544172763824463,901120,0.17021387815475464,0.11039896309375763,0.13861992955207825,0.14199289679527283,0.2500624656677246,0.2256392538547516,0.1356297093649085,0.09795479009687837,0.2378902045209903,0.2572658772874058,929,17.768568353067813,281705
55,naive_outcomes,0.3,0.14165091514587402,0.14836907386779785,917504,0.12382978200912476,0.10420568287372589,0.13861969113349915,0.0894157737493515,0.2500370442867279,0.1949324607849121,0.1162528216704289,0.11286681715575621,0.24830699774266365,0.24040632054176073,886,17.974040632054177,281705
56,naive_outcomes,0.3,0.15089035034179688,0.1573774814605713,933888,0.12331157922744751,0.11122968792915344,0.13861937820911407,0.09592188894748688,0.25003620982170105,0.19712454080581665,0.1252676659528908,0.12205567451820129,0.23554603854389722,0.2462526766595289,934,17.85224839400428,281705
57,naive_outcomes,0.3,0.16156005859375,0.16815686225891113,950272,0.13180124759674072,0.11074831336736679,0.13861964643001556,0.10392992198467255,0.2500450611114502,0.2065792977809906,0.113882863340564,0.12689804772234273,0.25054229934924077,0.25704989154013014,922,17.469631236442517,281705
58,naive_outcomes,0.3,0.1450648307800293,0.1516590118408203,966656,0.11453115195035934,0.10609235614538193,0.1386195421218872,0.08200396597385406,0.2500656247138977,0.1969165802001953,0.11063372717508056,0.10955961331901182,0.23737916219119226,0.2588614393125671,931,17.767991407089152,281705
59,naive_outcomes,0.3,0.14605379104614258,0.15259695053100586,983040,0.13665291666984558,0.10802042484283447,0.1386193484067917,0.10605399310588837,0.2500470280647278,0.214825838804245,0.1014799154334038,0.10676532769556026,0.2758985200845666,0.23255813953488372,946,17.806553911205075,281705
60,naive_outcomes,0.3,0.14830923080444336,0.1551506519317627,999424,0.14695540070533752,0.11515084654092789,0.13861970603466034,0.12348653376102448,0.2500743865966797,0.22537991404533386,0.11052631578947368,0.11263157894736842,0.25894736842105265,0.26421052631578945,950,17.332631578947368,281705
61,naive_outcomes,0.3,0.14620733261108398,0.15300202369689941,1015808,0.09683485329151154,0.11241167783737183,0.1386190950870514,0.07062743604183197,0.2500951588153839,0.19029226899147034,0.10458911419423693,0.12700106723585913,0.24759871931696906,0.26680896478121663,937,17.242262540021343,281705
62,naive_outcomes,0.3,0.1482553482055664,0.15534663200378418,1032192,0.1495574414730072,0.11578609049320221,0.1386190801858902,0.1267244666814804,0.2500370442867279,0.23168620467185974,0.1144385026737968,0.09946524064171124,0.27807486631016043,0.253475935828877,935,17.8524064171123,281705
63,naive_outcomes,0.3,0.16275286674499512,0.1718308925628662,1048576,0.1057535707950592,0.1031685397028923,0.13861915469169617,0.07030296325683594,0.2500903606414795,0.20303043723106384,0.10951327433628319,0.10951327433628319,0.26327433628318586,0.23893805309734514,904,17.85508849557522,281705
64,naive_outcomes,0.3,0.22391963005065918,0.23173928260803223,1064960,0.13024140894412994,0.10538630932569504,0.1386193484067917,0.0970083624124527,0.2500409483909607,0.2260223925113678,0.11907270811380401,0.09062170706006323,0.29610115911485774,0.2339304531085353,949,17.08640674394099,281705
65,naive_outcomes,0.3,0.19134950637817383,0.198622465133667,1081344,0.11763039976358414,0.0999021902680397,0.1386188268661499,0.07891376316547394,0.25005286931991577,0.21794266998767853,0.11790878754171301,0.08898776418242492,0.24805339265850945,0.26585094549499444,899,17.95439377085651,281705
66,naive_outcomes,0.3,0.19462013244628906,0.20192933082580566,1097728,0.11056144535541534,0.1055544763803482,0.13861870765686035,0.0774972140789032,0.25007858872413635,0.2159464806318283,0.116254036598493,0.10118406889128095,0.2680301399354144,0.24542518837459634,929,17.835306781485468,281705
67,naive_outcomes,0.3,0.1918795108795166,0.1990680694580078,1114112,0.08627360314130783,0.10849231481552124,0.13861824572086334,0.056147679686546326,0.25007057189941406,0.20177170634269714,0.12012987012987013,0.11471861471861472,0.2597402597402597,0.2435064935064935,924,17.702380952380953,281705
68,naive_outcomes,0.3,0.232635498046875,0.23999667167663574,1130496,0.13123740255832672,0.10880351066589355,0.13861827552318573,0.10142263770103455,0.2500428557395935,0.23775263130664825,0.08982683982683982,0.09632034632034632,0.2943722943722944,0.25432900432900435,924,18.08874458874459,281705
69,naive_outcomes,0.3,0.2135028839111328,0.22273635864257812,1146880,0.09355271607637405,0.10621029883623123,0.13861830532550812,0.06114470958709717,0.2500811219215393,0.21200208365917206,0.12124463519313304,0.10622317596566523,0.2542918454935622,0.2575107296137339,932,17.34656652360515,281705
70,naive_outcomes,0.3,0.20632576942443848,0.21448302268981934,1163264,0.06722518801689148,0.10312604904174805,0.13861790299415588,0.03173333406448364,0.25004643201828003,0.19659073650836945,0.1310418904403867,0.11385606874328678,0.2534908700322234,0.22878625134264233,931,17.493018259935553,281705
71,naive_outcomes,0.3,0.20229601860046387,0.21055340766906738,1179648,0.08355926722288132,0.10829801857471466,0.13861796259880066,0.05323931574821472,0.2500935196876526,0.2106795608997345,0.12189859762675297,0.11326860841423948,0.2513484358144552,0.24919093851132687,927,17.700107874865157,281705
72,naive_outcomes,0.3,0.19592022895812988,0.20409440994262695,1196032,0.06070921570062637,0.10888397693634033,0.13861824572086334,0.030974939465522766,0.2500869929790497,0.20076926052570343,0.10790598290598291,0.12179487179487179,0.2467948717948718,0.26282051282051283,936,17.60576923076923,281705
73,naive_outcomes,0.3,0.21829652786254883,0.22801852226257324,1212416,0.06731590628623962,0.10487864166498184,0.13861721754074097,0.0335773229598999,0.2500215172767639,0.20772884786128998,0.10640608034744843,0.10532030401737243,0.247557003257329,0.2768729641693811,921,17.7557003257329,281705
74,naive_outcomes,0.3,0.18608784675598145,0.19442987442016602,1228800,0.061730820685625076,0.1077536791563034,0.1386176347732544,0.03086686134338379,0.25002914667129517,0.2048078328371048,0.11933701657458563,0.12044198895027625,0.2287292817679558,0.2674033149171271,905,17.811049723756906,281705
75,naive_outcomes,0.3,0.20797061920166016,0.2172696590423584,1245184,0.04790830612182617,0.10765543580055237,0.13861742615699768,0.01694631576538086,0.2500690817832947,0.19842232763767242,0.1053740779768177,0.13066385669125394,0.25395152792413067,0.256059009483667,949,17.383561643835616,281705
76,naive_outcomes,0.3,0.2400836944580078,0.24828362464904785,1261568,0.06498757004737854,0.10666008293628693,0.13861703872680664,0.033030614256858826,0.2501102685928345,0.21329034864902496,0.13263157894736843,0.11473684210526315,0.2810526315789474,0.21789473684210525,950,17.21157894736842,281705
77,naive_outcomes,0.3,0.21675562858581543,0.22556686401367188,1277952,0.037132441997528076,0.10256093740463257,0.13861680030822754,0.0010765790939331055,0.2500762939453125,0.19563232362270355,0.10624315443592552,0.11500547645125958,0.22343921139101863,0.2617743702081051,913,18.403066812705365,281705
78,naive_outcomes,0.3,0.24292922019958496,0.25600481033325195,1294336,0.04732199013233185,0.1003541424870491,0.13861744105815887,0.009058699011802673,0.250076025724411,0.20620745420455933,0.11221122112211221,0.10671067106710672,0.26732673267326734,0.23872387238723872,909,17.905390539053904,281705
79,naive_outcomes,0.3,0.1909797191619873,0.19844508171081543,1310720,0.06710727512836456,0.1049099862575531,0.13861648738384247,0.033400774002075195,0.25006991624832153,0.22452670335769653,0.10714285714285714,0.09558823529411764,0.24684873949579833,0.28361344537815125,952,17.23109243697479,281705
80,naive_outcomes,0.3,0.1468210220336914,0.15426373481750488,1327104,0.05603886395692825,0.10024814307689667,0.13861636817455292,0.0176706463098526,0.2500894069671631,0.2182675004005432,0.1276595744680851,0.1074468085106383,0.2574468085106383,0.24361702127659574,940,17.086170212765957,281705
81,naive_outcomes,0.3,0.14713263511657715,0.15411162376403809,1343488,0.0347769558429718,0.10532800853252411,0.13861674070358276,0.001488223671913147,0.2500690221786499,0.20413851737976074,0.1178343949044586,0.11358811040339703,0.24522292993630573,0.24628450106157113,942,17.727176220806793,281705
82,naive_outcomes,0.3,0.14696455001831055,0.15375065803527832,1359872,0.07422370463609695,0.10568179935216904,0.13861596584320068,0.04128953814506531,0.2501477599143982,0.23488816618919373,0.10444674250258532,0.09203722854188211,0.296794208893485,0.25749741468459153,967,17.022750775594623,281705
83,naive_outcomes,0.3,0.1661701202392578,0.17307782173156738,1376256,0.08073820173740387,0.10534496605396271,0.13861598074436188,0.0474671870470047,0.25007742643356323,0.2419123649597168,0.12615384615384614,0.10051282051282051,0.27487179487179486,0.2605128205128205,975,16.752820512820513,281705
84,naive_outcomes,0.3,0.14941048622131348,0.1566007137298584,1392640,0.06097128614783287,0.11131992936134338,0.13861525058746338,0.033675968647003174,0.25008082389831543,0.23058614134788513,0.12841253791708795,0.10819009100101112,0.2527805864509606,0.2730030333670374,989,16.874620829120325,281705
85,naive_outcomes,0.3,0.1498556137084961,0.15688562393188477,1409024,0.044839128851890564,0.10418336093425751,0.13861528038978577,0.010407209396362305,0.25005197525024414,0.22019164264202118,0.10654008438818566,0.10970464135021098,0.28164556962025317,0.2521097046413502,948,16.97257383966245,281705
86,naive_outcomes,0.3,0.14281153678894043,0.1496429443359375,1425408,0.01334011647850275,0.0992932915687561,0.13861489295959473,-0.025981485843658447,0.2500585615634918,0.20022255182266235,0.125,0.11283185840707964,0.2234513274336283,0.26327433628318586,904,17.908185840707965,281705
87,naive_outcomes,0.3,0.14109015464782715,0.14756560325622559,1441792,0.027685843408107758,0.1038878932595253,0.1386144608259201,-0.007040724158287048,0.25007539987564087,0.21319937705993652,0.11555555555555555,0.10555555555555556,0.25,0.25555555555555554,900,18.374444444444446,281705
88,naive_outcomes,0.3,0.14597678184509277,0.1528935432434082,1458176,0.02432834729552269,0.10047626495361328,0.13861402869224548,-0.013809412717819214,0.250057578086853,0.21364930272102356,0.09292035398230089,0.10730088495575221,0.2665929203539823,0.2610619469026549,904,17.824115044247787,281705
89,naive_outcomes,0.3,0.1438591480255127,0.15096044540405273,1474560,0.023717885836958885,0.10441582649946213,0.13861429691314697,-0.01048058271408081,0.2500675320625305,0.21699115633964539,0.1064516129032258,0.11397849462365592,0.2645161290322581,0.24623655913978496,930,17.913978494623656,281705
90,naive_outcomes,0.3,0.16271519660949707,0.16992712020874023,1490944,0.004361780360341072,0.10681083798408508,0.1386132836341858,-0.027440667152404785,0.25015026330947876,0.20380352437496185,0.1248630887185104,0.11938663745892661,0.25191675794085433,0.2420591456736035,913,17.90909090909091,281705
91,naive_outcomes,0.3,0.1459968090057373,0.1528470516204834,1507328,0.00843003112822771,0.10630740970373154,0.13861410319805145,-0.02387665957212448,0.25012660026550293,0.20967818796634674,0.12644889357218125,0.11169652265542676,0.24552160168598525,0.2655426765015806,949,16.89567966280295,281705
92,naive_outcomes,0.3,0.14295196533203125,0.1495814323425293,1523712,0.030245481058955193,0.10287457704544067,0.13861295580863953,-0.005492895841598511,0.2500290274620056,0.22526292502880096,0.12,0.09894736842105263,0.25684210526315787,0.25684210526315787,950,17.705263157894738,281705
93,naive_outcomes,0.3,0.14674019813537598,0.15331625938415527,1540096,-0.0032110796310007572,0.10917679220438004,0.13861221075057983,-0.03264649957418442,0.2501683235168457,0.20470494031906128,0.11885245901639344,0.1362704918032787,0.24077868852459017,0.257172131147541,976,16.994877049180328,281705
94,naive_outcomes,0.3,0.1441950798034668,0.15073084831237793,1556480,0.0192929245531559,0.10668160021305084,0.13861235976219177,-0.01263783872127533,0.2500641644001007,0.21965759992599487,0.11991657977059438,0.11261730969760167,0.25651720542231493,0.2732012513034411,959,16.56725755995829,281705
95,naive_outcomes,0.3,0.1603240966796875,0.1667921543121338,1572864,-0.029050353914499283,0.10458390414714813,0.13861201703548431,-0.06307846307754517,0.25004518032073975,0.18662936985492706,0.10610932475884244,0.12111468381564845,0.24758842443729903,0.2422293676312969,933,17.879957127545552,281705
96,naive_outcomes,0.3,0.1464097499847412,0.15291190147399902,1589248,0.03342168778181076,0.10806451737880707,0.13861201703548431,0.0028741806745529175,0.25012779235839844,0.23569181561470032,0.11286919831223628,0.10548523206751055,0.25843881856540085,0.27109704641350213,948,17.579113924050635,281705
97,naive_outcomes,0.3,0.1426708698272705,0.1490623950958252,1605632,0.01865844428539276,0.10876020789146423,0.13861103355884552,-0.011192381381988525,0.2501716613769531,0.22706840932369232,0.1078838174273859,0.12448132780082988,0.29564315352697096,0.24481327800829875,964,16.569502074688796,281705
98,naive_outcomes,0.3,0.1450362205505371,0.1517016887664795,1622016,0.008125126361846924,0.10343106091022491,0.13861097395420074,-0.027054786682128906,0.2500145435333252,0.21915949881076813,0.11099020674646355,0.10990206746463548,0.2687704026115343,0.24483133841131666,919,17.817192600652884,281705
