update_idx,run_label,oversight_prob,t_generate_and_process_batch,t_full_step,global_step,policy_loss,value_loss,entropy_bonus,loss,avg_action_prob,avg_return,reached_diamond_seen,reached_ghost_seen,reached_diamond_unseen,reached_ghost_unseen,n_complete_eps,complete_ep_len,run_id
36,naive_outcomes,0.01,0.12902140617370605,0.13589024543762207,606208,0.25682783126831055,0.10042598098516464,0.13861748576164246,0.21863633394241333,0.2500988841056824,0.28392767906188965,0.0011261261261261261,0.00563063063063063,0.36599099099099097,0.3490990990990991,888,17.95945945945946,246051
37,naive_outcomes,0.01,0.12914752960205078,0.13596177101135254,622592,0.27626729011535645,0.10423705726861954,0.13861744105815887,0.2418868988752365,0.25007277727127075,0.3019609749317169,0.0010799136069114472,0.0032397408207343412,0.4017278617710583,0.3369330453563715,926,17.58207343412527,246051
38,naive_outcomes,0.01,0.13267779350280762,0.1393444538116455,638976,0.29030799865722656,0.10901812463998795,0.13861694931983948,0.26070916652679443,0.2500922679901123,0.3155984878540039,0.0040941658137154556,0.0030706243602865915,0.3725690890481064,0.3889457523029683,977,16.59672466734903,246051
39,naive_outcomes,0.01,0.12939667701721191,0.1361675262451172,655360,0.26352477073669434,0.1024022251367569,0.13861705362796783,0.2273099273443222,0.25006920099258423,0.3001241385936737,0.001081081081081081,0.002162162162162162,0.3589189189189189,0.3772972972972973,925,17.663783783783785,246051
40,naive_outcomes,0.01,0.13892579078674316,0.145982027053833,671744,0.24023312330245972,0.09726007282733917,0.1386169195175171,0.1988762617111206,0.25009167194366455,0.2861512303352356,0.0022148394241417496,0.004429678848283499,0.3377630121816168,0.3687707641196013,903,18.143964562569213,246051
41,naive_outcomes,0.01,0.12731027603149414,0.1343221664428711,688128,0.24233107268810272,0.09787267446517944,0.13861697912216187,0.2015867829322815,0.2500944137573242,0.29212069511413574,0.0054525627044711015,0.003271537622682661,0.35223555070883317,0.3544165757906216,917,18.003271537622684,246051
42,naive_outcomes,0.01,0.12786173820495605,0.13470983505249023,704512,0.23277437686920166,0.09848111122846603,0.1386171579360962,0.1926383376121521,0.25001877546310425,0.2891537547111511,0.004282655246252677,0.004282655246252677,0.4025695931477516,0.32548179871520344,934,17.434689507494646,246051
43,naive_outcomes,0.01,0.13807153701782227,0.14507627487182617,720896,0.25372737646102905,0.10123283416032791,0.13861636817455292,0.21634383499622345,0.2500547170639038,0.3069624900817871,0.003161222339304531,0.001053740779768177,0.3793466807165437,0.3582718651211802,949,17.448893572181245,246051
44,naive_outcomes,0.01,0.13042497634887695,0.1372983455657959,737280,0.25488924980163574,0.10276713967323303,0.1386166661977768,0.21903972327709198,0.250082790851593,0.31098705530166626,0.00536480686695279,0.003218884120171674,0.3562231759656652,0.3937768240343348,932,17.31223175965665,246051
45,naive_outcomes,0.01,0.1303572654724121,0.13727164268493652,753664,0.22473177313804626,0.09624789655208588,0.13861754536628723,0.18236210942268372,0.25006091594696045,0.2924611568450928,0.002232142857142857,0.004464285714285714,0.34486607142857145,0.36160714285714285,896,18.723214285714285,246051
46,naive_outcomes,0.01,0.12711882591247559,0.1340196132659912,770048,0.223078191280365,0.09574288874864578,0.13861660659313202,0.18020446598529816,0.2500242590904236,0.2954404056072235,0.0022471910112359553,0.0022471910112359553,0.3550561797752809,0.36966292134831463,890,18.441573033707865,246051
47,naive_outcomes,0.01,0.15295171737670898,0.16024994850158691,786432,0.24169239401817322,0.10181741416454315,0.13861596584320068,0.2048938274383545,0.2500072717666626,0.3134160041809082,0.0062959076600209865,0.0031479538300104933,0.3861490031479538,0.378803777544596,953,16.59601259181532,246051
48,naive_outcomes,0.01,0.12915253639221191,0.1361076831817627,802816,0.20227333903312683,0.09258195757865906,0.13861654698848724,0.15623874962329865,0.2500547766685486,0.28865528106689453,0.004287245444801715,0.0021436227224008574,0.35476956055734193,0.3536977491961415,933,17.957127545551984,246051
49,naive_outcomes,0.01,0.12987971305847168,0.13683342933654785,819200,0.24898011982440948,0.10208623856306076,0.13861654698848724,0.2124498039484024,0.2500529885292053,0.325329065322876,0.0020920502092050207,0.0031380753138075313,0.36715481171548114,0.39539748953974896,956,17.339958158995817,246051
50,naive_outcomes,0.01,0.13351225852966309,0.1405477523803711,835584,0.19946986436843872,0.09438659250736237,0.13861611485481262,0.15524032711982727,0.25002869963645935,0.2950868010520935,0.0033259423503325942,0.0066518847006651885,0.3802660753880266,0.33370288248337027,902,18.119733924611975,246051
51,naive_outcomes,0.01,0.1295170783996582,0.13638973236083984,851968,0.2167438566684723,0.09634442627429962,0.13861660659313202,0.1744716912508011,0.25005629658699036,0.3110991418361664,0.005387931034482759,0.0021551724137931034,0.36637931034482757,0.38254310344827586,928,17.634698275862068,246051
52,naive_outcomes,0.01,0.1314835548400879,0.13835573196411133,868352,0.1707369089126587,0.08979535847902298,0.1386159509420395,0.12191630899906158,0.25011885166168213,0.282553493976593,0.0032537960954446853,0.005422993492407809,0.3557483731019523,0.3644251626898048,922,17.619305856832973,246051
53,naive_outcomes,0.01,0.12978720664978027,0.13661623001098633,884736,0.18711696565151215,0.09239448606967926,0.13861623406410217,0.14089521765708923,0.25004905462265015,0.2977845370769501,0.006486486486486486,0.004324324324324324,0.35135135135135137,0.36324324324324325,925,17.76108108108108,246051
54,naive_outcomes,0.01,0.13304352760314941,0.13990163803100586,901120,0.17982521653175354,0.09189657866954803,0.13861611485481262,0.13310566544532776,0.2500562071800232,0.2965118885040283,0.004301075268817204,0.0032258064516129032,0.3602150537634409,0.36129032258064514,930,17.488172043010753,246051
55,naive_outcomes,0.01,0.15063238143920898,0.15766549110412598,917504,0.17886367440223694,0.0940634235739708,0.13861611485481262,0.1343109905719757,0.25010257959365845,0.3008706569671631,0.004246284501061571,0.005307855626326964,0.37685774946921446,0.34501061571125263,942,17.787685774946922,246051
56,naive_outcomes,0.01,0.1356511116027832,0.14253807067871094,933888,0.17560933530330658,0.09227191656827927,0.1386154145002365,0.12926582992076874,0.2500273883342743,0.3028562068939209,0.0032397408207343412,0.0032397408207343412,0.37257019438444927,0.3693304535637149,926,17.37149028077754,246051
57,naive_outcomes,0.01,0.12763571739196777,0.13463330268859863,950272,0.14201006293296814,0.0865640714764595,0.13861480355262756,0.08995932340621948,0.25001752376556396,0.2821686565876007,0.006741573033707865,0.0011235955056179776,0.33370786516853934,0.3685393258426966,890,18.22808988764045,246051
58,naive_outcomes,0.01,0.12842106819152832,0.13525748252868652,966656,0.15524822473526,0.08940622955560684,0.13861508667469025,0.10603936016559601,0.25005489587783813,0.2974192798137665,0.002157497303128371,0.004314994606256742,0.34951456310679613,0.37971952535059333,927,17.828478964401295,246051
59,naive_outcomes,0.01,0.12745237350463867,0.13429474830627441,983040,0.140971377491951,0.08735236525535583,0.13861453533172607,0.08970920741558075,0.25001418590545654,0.2902386784553528,0.004329004329004329,0.0021645021645021645,0.3409090909090909,0.3712121212121212,924,17.901515151515152,246051
60,naive_outcomes,0.01,0.13089370727539062,0.13769292831420898,999424,0.15553554892539978,0.09119991958141327,0.13861452043056488,0.10812094807624817,0.2501567304134369,0.30563104152679443,0.005291005291005291,0.0021164021164021165,0.38835978835978835,0.3576719576719577,945,17.09206349206349,246051
61,naive_outcomes,0.01,0.13702988624572754,0.14415788650512695,1015808,0.1500323861837387,0.09054394066333771,0.13861505687236786,0.10196126997470856,0.2500614523887634,0.3054545521736145,0.003188097768331562,0.003188097768331562,0.37300743889479276,0.3793836344314559,941,17.149840595111584,246051
62,naive_outcomes,0.01,0.13053584098815918,0.13741374015808105,1032192,0.1323428750038147,0.08885377645492554,0.13861462473869324,0.082582026720047,0.25008440017700195,0.29767662286758423,0.005376344086021506,0.004301075268817204,0.33763440860215055,0.3720430107526882,930,18.16559139784946,246051
