update_idx,run_label,oversight_prob,t_generate_and_process_batch,t_full_step,global_step,avg_unseen_or_unfinished_gate,avg_seen_diamond_gate,avg_seen_ghost_gate,policy_loss,value_loss,gate_loss,entropy_bonus,loss,avg_action_prob,avg_return,avg_gate_openness,reached_diamond_seen,reached_ghost_seen,reached_diamond_unseen,reached_ghost_unseen,n_complete_eps,complete_ep_len,run_id
0,routing,0.01,0.736229419708252,1.1983695030212402,16384,0.4996395707130432,0.4989641308784485,0.5021887421607971,4.212539196014404,12.667523384094238,0.006961137987673283,-0.13862363994121552,16.74839973449707,0.2500033974647522,3.043764591217041,0.4985748529434204,0.0032102728731942215,0.0032102728731942215,0.48314606741573035,0.5104333868378812,623,9.945425361155698,184679
1,routing,0.01,0.1548299789428711,0.1808631420135498,32768,0.4997559189796448,0.5001106262207031,0.498587965965271,4.41168212890625,13.489152908325195,0.006921113468706608,-0.13862408697605133,17.769132614135742,0.250000536441803,3.1874711513519287,0.49860161542892456,0.005758157389635317,0.0028790786948176585,0.3493282149712092,0.32245681381957775,1042,18.499040307101726,184679
2,routing,0.01,0.1414482593536377,0.16695952415466309,49152,0.5000094771385193,0.5005871653556824,0.5006869435310364,4.092355728149414,12.505952835083008,0.00693507120013237,-0.13862429559230804,16.46661949157715,0.25001075863838196,2.9602415561676025,0.4985867738723755,0.006423982869379015,0.004282655246252677,0.35653104925053536,0.33832976445396146,934,18.4186295503212,184679
3,routing,0.01,0.14164447784423828,0.16695642471313477,65536,0.5001175999641418,0.49951881170272827,0.4994441270828247,4.1894426345825195,12.87781810760498,0.006932714954018593,-0.13862450420856476,16.935569763183594,0.25002986192703247,3.0317087173461914,0.4985739588737488,0.006349206349206349,0.0021164021164021165,0.37671957671957673,0.344973544973545,945,17.644444444444446,184679
4,routing,0.01,0.14046525955200195,0.16577434539794922,81920,0.5001071095466614,0.500359058380127,0.5016197562217712,4.010371685028076,12.344085693359375,0.006941994186490774,-0.1386244148015976,16.222776412963867,0.25000834465026855,2.904994487762451,0.4986022710800171,0.0065717415115005475,0.004381161007667032,0.384446878422782,0.35815991237677985,913,17.254107338444687,184679
5,routing,0.01,0.14116263389587402,0.1662585735321045,98304,0.5002321004867554,0.5006161332130432,0.5001372694969177,4.028992652893066,12.407352447509766,0.006930694915354252,-0.13862454891204834,16.304651260375977,0.25003981590270996,2.919774055480957,0.4986207187175751,0.002152852529601722,0.004305705059203444,0.3606027987082885,0.34768568353067814,929,17.96340150699677,184679
6,routing,0.01,0.14211392402648926,0.16723966598510742,114688,0.5003718733787537,0.5009066462516785,0.501562774181366,3.935877561569214,12.173440933227539,0.006931919138878584,-0.1386246234178543,15.977625846862793,0.25002577900886536,2.8534812927246094,0.498566210269928,0.00322234156820623,0.0010741138560687433,0.39097744360902253,0.32116004296455425,931,17.612244897959183,184679
7,routing,0.01,0.14466190338134766,0.16965651512145996,131072,0.5002745389938354,0.5001147985458374,0.500975489616394,4.190770149230957,12.894970893859863,0.006943511310964823,-0.13862453401088715,16.954059600830078,0.25006166100502014,3.039682388305664,0.4985525906085968,0.0031847133757961785,0.004246284501061571,0.3524416135881104,0.3821656050955414,942,17.447983014861997,184679
8,routing,0.01,0.16373229026794434,0.1971902847290039,147456,0.5003553628921509,0.5002214908599854,0.4985719621181488,3.892273426055908,12.034790992736816,0.006918204482644796,-0.13862453401088715,15.795358657836914,0.2500227093696594,2.8254201412200928,0.49859073758125305,0.004366812227074236,0.002183406113537118,0.38100436681222705,0.3329694323144105,916,17.852620087336245,184679
9,routing,0.01,0.14975833892822266,0.17697715759277344,163840,0.500432550907135,0.5051146745681763,0.5023483633995056,4.083017349243164,12.598908424377441,0.0069679515436291695,-0.1386244148015976,16.550270080566406,0.250020295381546,2.9646053314208984,0.49855461716651917,0.0010638297872340426,0.00425531914893617,0.3861702127659574,0.3404255319148936,940,17.525531914893616,184679
10,routing,0.01,0.1440598964691162,0.16950726509094238,180224,0.5003131031990051,0.5006086230278015,0.500624418258667,4.2637505531311035,13.182044982910156,0.006933204364031553,-0.1386244297027588,17.314104080200195,0.25007569789886475,3.0976080894470215,0.4986361563205719,0.0020387359836901123,0.004077471967380225,0.39551478083588176,0.3384301732925586,981,17.19164118246687,184679
11,routing,0.01,0.13992595672607422,0.16495752334594727,196608,0.5003413558006287,0.49998602271080017,0.501321017742157,4.040793418884277,12.469461441040039,0.0069363908842206,-0.1386243999004364,16.37856674194336,0.2500331401824951,2.9365406036376953,0.4986189603805542,0.006543075245365322,0.0021810250817884407,0.35986913849509267,0.35877862595419846,917,17.6793893129771,184679
12,routing,0.01,0.14670133590698242,0.17206621170043945,212992,0.5004984140396118,0.5016963481903076,0.500701367855072,4.346348762512207,13.364741325378418,0.0069145625457167625,-0.1386244148015976,17.57938003540039,0.2500312924385071,3.1599063873291016,0.4985697269439697,0.005382131324004306,0.0032292787944025836,0.3713670613562971,0.36921420882669537,929,17.46071044133477,184679
13,routing,0.01,0.14537739753723145,0.17042064666748047,229376,0.5004920959472656,0.5056642293930054,0.5003172755241394,4.225225925445557,12.917219161987305,0.006886850576847792,-0.138624370098114,17.01070785522461,0.2500573694705963,3.074592113494873,0.4985319674015045,0.002190580503833516,0.0032858707557502738,0.36911281489594744,0.3647316538882804,913,17.87513691128149,184679
14,routing,0.01,0.15110230445861816,0.17817950248718262,245760,0.5004318952560425,0.5008144974708557,0.4988456964492798,3.9297008514404297,12.057153701782227,0.006912811193615198,-0.13862405717372894,15.855143547058105,0.25003933906555176,2.8629491329193115,0.4986186623573303,0.00782122905027933,0.004469273743016759,0.32625698324022345,0.3776536312849162,895,18.20782122905028,184679
15,routing,0.01,0.14466547966003418,0.17088842391967773,262144,0.5004724264144897,0.4982655346393585,0.5002773404121399,4.0289435386657715,12.387805938720703,0.006948364432901144,-0.13862405717372894,16.28507423400879,0.25002554059028625,2.9354708194732666,0.49855905771255493,0.002207505518763797,0.0033112582781456954,0.3565121412803532,0.3465783664459161,906,18.18101545253863,184679
16,routing,0.01,0.13981342315673828,0.16477727890014648,278528,0.5005617737770081,0.5019987225532532,0.5002812743186951,3.9757370948791504,12.198304176330566,0.00691178347915411,-0.13862399756908417,16.042329788208008,0.25005394220352173,2.8992323875427246,0.498544305562973,0.006507592190889371,0.006507592190889371,0.34164859002169196,0.3644251626898048,922,17.70065075921909,184679
17,routing,0.01,0.14296555519104004,0.16815614700317383,294912,0.5006197690963745,0.5004433393478394,0.5005017518997192,4.093381404876709,12.580251693725586,0.0069306958466768265,-0.13862396776676178,16.541940689086914,0.25005263090133667,2.9877116680145264,0.4985721707344055,0.003409090909090909,0.004545454545454545,0.3477272727272727,0.38977272727272727,880,18.00340909090909,184679
18,routing,0.01,0.14027833938598633,0.16490483283996582,311296,0.5006597638130188,0.5049362778663635,0.5015904903411865,3.930941343307495,12.151565551757812,0.006954685319215059,-0.13862375915050507,15.950837135314941,0.2500450611114502,2.872260808944702,0.49855244159698486,0.001075268817204301,0.007526881720430108,0.3473118279569892,0.3634408602150538,930,17.938709677419354,184679
19,routing,0.01,0.14181923866271973,0.16681933403015137,327680,0.5006439089775085,0.5029631853103638,0.5006600618362427,4.2863850593566895,13.216618537902832,0.0069102272391319275,-0.13862361013889313,17.37129020690918,0.2500394284725189,3.1293063163757324,0.49853891134262085,0.004250797024442083,0.007438894792773645,0.3485653560042508,0.3783209351753454,941,17.808714133900107,184679
20,routing,0.01,0.14041829109191895,0.16539216041564941,344064,0.5006334185600281,0.5013166069984436,0.4998781085014343,4.023965358734131,12.416519165039062,0.006918144878000021,-0.13862350583076477,16.308778762817383,0.2500239610671997,2.941582441329956,0.4985112249851227,0.0054585152838427945,0.0054585152838427945,0.3569868995633188,0.36790393013100436,916,17.724890829694324,184679
21,routing,0.01,0.13989782333374023,0.1646406650543213,360448,0.5006482005119324,0.5007242560386658,0.5002120137214661,3.879009485244751,11.92954158782959,0.006930633448064327,-0.13862353563308716,15.676857948303223,0.2500266134738922,2.8401594161987305,0.49848681688308716,0.002224694104560623,0.00778642936596218,0.3426028921023359,0.3559510567296997,899,18.262513904338153,184679
22,routing,0.01,0.1435105800628662,0.1681079864501953,376832,0.5006008148193359,0.4992000162601471,0.4999253749847412,4.112738132476807,12.676006317138672,0.0069362930953502655,-0.1386231631040573,16.657058715820312,0.25001260638237,3.0099945068359375,0.49852341413497925,0.001081081081081081,0.002162162162162162,0.3654054054054054,0.3654054054054054,925,17.647567567567567,184679
23,routing,0.01,0.1427621841430664,0.16806721687316895,393216,0.5005910992622375,0.5008847713470459,0.500851035118103,3.9189937114715576,12.07046127319336,0.006923215463757515,-0.13862304389476776,15.857755661010742,0.2500295042991638,2.8722095489501953,0.4985276758670807,0.004419889502762431,0.0033149171270718232,0.3392265193370166,0.36353591160220994,905,18.20331491712707,184679
24,routing,0.01,0.13886070251464844,0.16326570510864258,409600,0.5005815029144287,0.498950719833374,0.49987196922302246,3.9082143306732178,12.102675437927246,0.006940396968275309,-0.13862311840057373,15.879206657409668,0.25004562735557556,2.8673622608184814,0.49853986501693726,0.0022002200220022,0.0044004400440044,0.33773377337733773,0.38393839383938394,909,17.55005500550055,184679
25,routing,0.01,0.1389787197113037,0.16351056098937988,425984,0.5006632208824158,,0.49991437792778015,,12.71618366241455,0.006929823197424412,,,0.25003764033317566,3.019270896911621,0.4985068440437317,0.0,0.008714596949891068,0.37363834422657954,0.35185185185185186,918,17.899782135076254,184679
26,routing,0.01,0.15330958366394043,0.18723773956298828,442368,0.5006660223007202,0.5011205077171326,0.5005868673324585,3.932576894760132,12.212041854858398,0.0069303191266953945,-0.1386229544878006,16.01292610168457,0.2500333786010742,2.8889145851135254,0.49854233860969543,0.00211864406779661,0.00423728813559322,0.3792372881355932,0.3315677966101695,944,17.77330508474576,184679
27,routing,0.01,0.141432523727417,0.16763782501220703,458752,0.5005895495414734,0.5005014538764954,0.5003452301025391,4.103086948394775,12.742974281311035,0.006928225513547659,-0.13862277567386627,16.714366912841797,0.25003018975257874,3.0143864154815674,0.49854642152786255,0.007446808510638298,0.0031914893617021275,0.35638297872340424,0.37340425531914895,940,17.33936170212766,184679
28,routing,0.01,0.13973259925842285,0.16456222534179688,475136,0.500515878200531,0.5003352761268616,0.502034068107605,3.781273365020752,11.728179931640625,0.0069481246173381805,-0.13862216472625732,15.377779006958008,0.2500680685043335,2.7853546142578125,0.49857771396636963,0.003257328990228013,0.006514657980456026,0.33767643865363733,0.3550488599348534,921,17.920738327904452,184679
29,routing,0.01,0.14696717262268066,0.17153382301330566,491520,0.5004505515098572,0.5016512870788574,0.501217782497406,4.014214038848877,12.443290710449219,0.006918744184076786,-0.1386221945285797,16.3257999420166,0.25002118945121765,2.9542832374572754,0.49856793880462646,0.0021253985122210413,0.003188097768331562,0.3230605738575983,0.4027630180658874,941,17.38682252922423,184679
30,routing,0.01,0.14399242401123047,0.1693418025970459,507904,0.5005749464035034,0.5013937950134277,0.5005606412887573,3.7745964527130127,11.714422225952148,0.0069087534211575985,-0.13862256705760956,15.357304573059082,0.25005531311035156,2.7829551696777344,0.4985390603542328,0.004410143329658214,0.0011025358324145535,0.3428886438809261,0.35942668136714445,907,17.91069459757442,184679
31,routing,0.01,0.14339900016784668,0.16846370697021484,524288,0.5004776120185852,0.5004541873931885,0.5019233226776123,4.01141881942749,12.336424827575684,0.00694758677855134,-0.1386219561100006,16.216169357299805,0.250032514333725,2.9582056999206543,0.49856168031692505,0.004454342984409799,0.0033407572383073497,0.3585746102449889,0.3596881959910913,898,18.326280623608017,184679
32,routing,0.01,0.14127397537231445,0.16631388664245605,540672,0.5005026459693909,0.5017273426055908,0.5006638169288635,4.167232513427734,12.953044891357422,0.006921751890331507,-0.13862191140651703,16.988576889038086,0.25002336502075195,3.0709335803985596,0.4985617995262146,0.0020898641588296763,0.006269592476489028,0.37513061650992685,0.3625914315569488,957,17.278996865203762,184679
33,routing,0.01,0.14316868782043457,0.1679520606994629,557056,0.500539243221283,0.5011224746704102,0.4992234706878662,4.260070323944092,13.101046562194824,0.006913661956787109,-0.1386217176914215,17.229408264160156,0.25006842613220215,3.141855478286743,0.49856823682785034,0.0010582010582010583,0.0021164021164021165,0.3470899470899471,0.39365079365079364,945,17.375661375661377,184679
34,routing,0.01,0.14334821701049805,0.16791200637817383,573440,0.5006165504455566,0.5013113617897034,0.5012120008468628,4.099490165710449,12.641721725463867,0.006920510437339544,-0.13862188160419464,16.609508514404297,0.2500116229057312,3.027545928955078,0.4985213577747345,0.0043907793633369925,0.003293084522502744,0.3732162458836443,0.35016465422612514,911,17.907793633369923,184679
35,routing,0.01,0.14660310745239258,0.17186903953552246,589824,0.5007264614105225,0.5020743608474731,0.5020550489425659,4.212796211242676,13.048150062561035,0.006915507838129997,-0.13862159848213196,17.129240036010742,0.25005537271499634,3.1119441986083984,0.49852868914604187,0.00205761316872428,0.0030864197530864196,0.3940329218106996,0.3477366255144033,972,17.08230452674897,184679
36,routing,0.01,0.13892745971679688,0.16345691680908203,606208,0.5006631016731262,,0.5011077523231506,,12.571283340454102,0.006953669246286154,,,0.25005608797073364,3.0031373500823975,0.49853628873825073,0.0,0.003188097768331562,0.37194473963868224,0.38150903294367694,941,16.748140276301807,184679
37,routing,0.01,0.1401984691619873,0.16451478004455566,622592,0.5007198452949524,0.5032811760902405,0.49980348348617554,4.240869998931885,13.1365327835083,0.006891021504998207,-0.13862109184265137,17.24567413330078,0.2499883770942688,3.1383485794067383,0.4985358715057373,0.0010526315789473684,0.002105263157894737,0.39052631578947367,0.35368421052631577,950,17.55157894736842,184679
38,routing,0.01,0.1390519142150879,0.16389155387878418,638976,0.5007508397102356,0.5018458962440491,0.5008017420768738,3.743035316467285,11.665033340454102,0.006931697484105825,-0.1386212706565857,15.276378631591797,0.25002187490463257,2.7816078662872314,0.4984853267669678,0.002188183807439825,0.00437636761487965,0.3599562363238512,0.3479212253829322,914,17.86980306345733,184679
39,routing,0.01,0.13874554634094238,0.16382455825805664,655360,0.5008360743522644,0.5013958215713501,0.5008808970451355,3.929321050643921,12.210691452026367,0.0069116875529289246,-0.13862119615077972,16.008304595947266,0.25004589557647705,2.918273448944092,0.4984022378921509,0.005500550055005501,0.0011001100110011,0.3927392739273927,0.3333333333333333,909,17.68206820682068,184679
40,routing,0.01,0.139784574508667,0.16512084007263184,671744,0.5007798075675964,0.5018882155418396,0.5015550255775452,3.945762872695923,12.21152114868164,0.006913175340741873,-0.13862115144729614,16.025575637817383,0.2500360310077667,2.9345805644989014,0.49846774339675903,0.004381161007667032,0.0032858707557502738,0.3603504928806134,0.3559693318729463,913,18.156626506024097,184679
41,routing,0.01,0.14606738090515137,0.17122173309326172,688128,0.5008913278579712,0.5029078125953674,0.5002792477607727,3.9926185607910156,12.475879669189453,0.006885466631501913,-0.13862107694149017,16.336763381958008,0.2500595450401306,2.971654176712036,0.49843716621398926,0.0041928721174004195,0.0031446540880503146,0.38784067085953877,0.34067085953878407,954,17.29035639412998,184679
42,routing,0.01,0.1388866901397705,0.16324734687805176,704512,0.5008814334869385,0.4995555877685547,0.5020291805267334,4.027970790863037,12.408198356628418,0.006960561033338308,-0.13862095773220062,16.304508209228516,0.2500499486923218,2.9990105628967285,0.49843865633010864,0.0022172949002217295,0.0033259423503325942,0.33592017738359203,0.38913525498891355,902,18.188470066518846,184679
43,routing,0.01,0.13972735404968262,0.1645195484161377,720896,0.5009475350379944,0.5018830299377441,0.49978429079055786,3.964843511581421,12.340902328491211,0.006911332253366709,-0.13862083852291107,16.17403793334961,0.2500613033771515,2.9569449424743652,0.498473197221756,0.002157497303128371,0.005393743257820928,0.36893203883495146,0.3559870550161812,927,17.82200647249191,184679
44,routing,0.01,0.15585041046142578,0.182783842086792,737280,0.5010151863098145,0.5014671683311462,0.5005512237548828,4.20566463470459,13.084857940673828,0.0069122957065701485,-0.13862089812755585,17.158815383911133,0.25000423192977905,3.132333278656006,0.49841707944869995,0.006437768240343348,0.002145922746781116,0.37875536480686695,0.36373390557939916,932,17.543991416309012,184679
45,routing,0.01,0.14018487930297852,0.1678473949432373,753664,0.5010806322097778,0.5008837580680847,0.5015045404434204,3.9169633388519287,12.157404899597168,0.006947887595742941,-0.13862067461013794,15.942694664001465,0.25005438923835754,2.928799629211426,0.4983702301979065,0.005543237250554324,0.005543237250554324,0.35698447893569846,0.360310421286031,902,17.926829268292682,184679
46,routing,0.01,0.14796018600463867,0.17389869689941406,770048,0.5011786222457886,0.5031607151031494,0.5005700588226318,4.10703182220459,12.812170028686523,0.006898035295307636,-0.13862060010433197,16.787479400634766,0.25007158517837524,3.0698280334472656,0.4983050227165222,0.007518796992481203,0.004296455424274973,0.3694951664876477,0.364124597207304,931,17.482277121374867,184679
47,routing,0.01,0.1432361602783203,0.16840839385986328,786432,0.5012350678443909,0.5042160749435425,0.5037797689437866,3.833522081375122,11.954740524291992,0.0069353352300822735,-0.1386205404996872,15.656577110290527,0.2500525712966919,2.874983310699463,0.4982883036136627,0.003264417845484222,0.003264417845484222,0.35690968443960824,0.3590859630032644,919,17.733405875952123,184679
48,routing,0.01,0.14224958419799805,0.16728901863098145,802816,0.5013734102249146,0.5007905960083008,0.5009986162185669,3.806974411010742,11.834001541137695,0.006934132892638445,-0.13862036168575287,15.509289741516113,0.25003910064697266,2.8603572845458984,0.49819639325141907,0.0011325028312570782,0.0022650056625141564,0.3522083805209513,0.3465458663646659,883,18.688561721404305,184679
49,routing,0.01,0.14024901390075684,0.16533589363098145,819200,0.5013626217842102,0.5028020739555359,0.501593828201294,3.9270873069763184,12.247196197509766,0.006883994676172733,-0.13861994445323944,16.04254722595215,0.2500336766242981,2.950753927230835,0.49821487069129944,0.0032537960954446853,0.0010845986984815619,0.3774403470715835,0.3492407809110629,922,17.675704989154013,184679
50,routing,0.01,0.13998913764953613,0.16463446617126465,835584,0.5014501810073853,0.5017095804214478,0.5011675357818604,3.9407360553741455,12.272098541259766,0.006926460191607475,-0.13861986994743347,16.081140518188477,0.2500263750553131,2.9637112617492676,0.49816879630088806,0.006396588486140725,0.007462686567164179,0.35181236673773986,0.3656716417910448,938,17.747334754797443,184679
51,routing,0.01,0.14296460151672363,0.16804146766662598,851968,0.5015381574630737,,0.5009627342224121,,11.910144805908203,0.006950766779482365,,,0.2500078082084656,2.8722705841064453,0.49812471866607666,0.0,0.0033407572383073497,0.36080178173719374,0.35412026726057905,898,17.9097995545657,184679
52,routing,0.01,0.14431476593017578,0.16965532302856445,868352,0.5016589760780334,0.5033994317054749,0.5017020106315613,3.8691489696502686,12.122214317321777,0.006868049968034029,-0.13861994445323944,15.859611511230469,0.25009286403656006,2.9207870960235596,0.498015820980072,0.00644468313641246,0.0010741138560687433,0.3458646616541353,0.38238453276047263,931,17.654135338345863,184679
